"row_id","path","date","views","pathTail","story_id","headline","teaser","neutral","happy","sad","fear","anger","disgust","surprise","valence","primary_emotion"
"2537","/new-york/features/apartmentality/how-mortgage-rate-hikes-could-help-or-hurt-your-chances-of-buying","2015-09-06","192","how-mortgage-rate-hikes-could-help-or-hurt-your-chances-of-buying","602909","How Mortgage Rate Hikes Could Help or Hurt Your Chances of Buying ","<p>Rate hikes affect purchasing power but also might change the dynamics of the NYC market.</p>","0.00","0.09","0.75","0.09","0.10","0.03","0.10","-1","2"
"2538","/new-york/features/apartmentality/want-rent-manhattan-studio-youll-need-earn-107k","2015-09-06","921","want-rent-manhattan-studio-youll-need-earn-107k","605343","Want to Rent a Manhattan Studio? You'll Need to Earn $107K ","<p>The average Manhattan studio costs $2,691 a month, according to a recent real estate report.</p>","0.00","0.04","0.15","0.06","0.00","0.34","0.00","-1","5"
"2539","/new-york/features/get-out-do-this/6-things-do-your-brooklyn-neighborhood-this-weekend","2015-09-06","1067","6-things-do-your-brooklyn-neighborhood-this-weekend","605525","6 Things to Do in Your Brooklyn Neighborhood This Weekend","<p>From an Indian classical music concert to a Bed-Stuy jazz fest, DNAinfo has you covered this weekend.</p>","0.00","0.15","0.04","0.04","0.15","0.04","0.00","-1","7"
"2540","/new-york/features/get-out-do-this/6-things-for-you-do-new-york-citys-neighborhoods-this-weekend","2015-09-06","605","6-things-for-you-do-new-york-citys-neighborhoods-this-weekend","625291","6 Things for You to Do in New York City's Neighborhoods This Weekend","<p>Summer&#39;s here! Catch the Mermaid Parade, Make Music New York and Pride Week.</p>","0.00","0.23","0.04","0.04","0.04","0.05","0.01","-1","1"
"2541","/new-york/features/open-house-insider/open-house-agenda-3-apartments-see-this-weekend","2015-09-06","837","open-house-agenda-3-apartments-see-this-weekend","641635","Open House Agenda: 3 Apartments to See This Weekend","<p>These units offer good looks, good value and a little something extra.</p>","0.00","0.75","0.06","0.60","0.53","0.53","0.09","-1","1"
"2543","/new-york/features/openings-closings/han-dynasty-days-from-opening-on-upper-west-side","2015-09-06","194","han-dynasty-days-from-opening-on-upper-west-side","605472","Han Dynasty Days From Opening on Upper West Side","<p>The Sichuan-style&nbsp;eatery is opening in the space formerly occupied by Bocca di Bacco on West 85th St.</p>","0.17","0.00","0.00","0.00","0.00","0.00","0.00","0","0"
"2544","/new-york/features/openings-closings/richmond-hills-first-starbucks-quietly-opens-on-metropolitan-avenue","2015-09-06","416","richmond-hills-first-starbucks-quietly-opens-on-metropolitan-avenue","605625","Richmond Hill's First Starbucks Quietly Opens on Metropolitan Avenue","<p>The neighborhood&#39;s first Starbucks is located at 132-40 Metropolitan Ave., near Jamaica Hospital.</p>","0.00","0.15","0.00","0.00","0.00","0.00","0.00","1","1"
"2545","/new-york/features/openings-closings/trattoria-lincontro-chef-opening-italian-eatery-hunters-point","2015-09-06","178","trattoria-lincontro-chef-opening-italian-eatery-hunters-point","605317","Trattoria L'incontro Chef Opening Italian Eatery in Hunters Point","<p>Acclaimed chef Rocco Sacramone and Tommy Demaras, who owns Cavo, will open Maiella next month.</p>","0.00","0.00","0.02","0.00","0.00","0.00","0.00","-1","7"
"2546","/new-york/features/this-is-new-york/4-romantic-gestures-better-than-locking-lock-brooklyn-bridge","2015-09-06","225","4-romantic-gestures-better-than-locking-lock-brooklyn-bridge","604931","4 Gestures More Romantic Than a Lock on the Brooklyn Bridge","<p>Declare your love without irritating the Department of Transportation.</p>","0.00","0.75","0.00","0.00","0.08","0.00","0.00","1","1"
"2547","/new-york/features/this-is-new-york/look-back-when-baseball-bat-wielding-hoodlums-ran-wild-brooklyn","2015-09-06","175","look-back-when-baseball-bat-wielding-hoodlums-ran-wild-brooklyn","604860","When Bat Wielding 'Hoodlums' Ran Wild in Brooklyn","<p>In 1914, vandals smashed decorative urns on Prospect Park Southwest, according to Brownstone Detectives.</p>","0.00","0.00","0.04","0.08","0.20","0.14","0.00","-1","7"
"2548","/new-york/features/this-is-new-york/park-slope-laments-closing-of-eagle-provisions","2015-09-06","624","park-slope-laments-closing-of-eagle-provisions","605892","Park Slope Laments the Closing of Eagle Provisions","<p>After 76 years in business, Park Slope&#39;s beloved Polish market is closing its doors.</p>","0.00","0.38","0.00","0.00","0.00","0.00","0.00","1","1"
"2549","/new-york/features/this-is-new-york/video-showtime-dancer-bangs-his-head-during-failed-subway-stunt","2015-09-06","390","video-showtime-dancer-bangs-his-head-during-failed-subway-stunt","605822","VIDEO: Showtime Dancer Bangs His Head During Failed Subway Stunt","<p>A subway performer violently bangs his head against the subway car ceiling while busting a move.</p>","0.00","0.00","0.06","0.06","0.10","0.00","0.10","-1","7"
"2550","/new-york/features/this-is-new-york/when-is-it-ok-leave-your-door-unlocked","2015-09-06","161","when-is-it-ok-leave-your-door-unlocked","605464","QUIZ: When is it OK to Leave Your Door Unlocked?","<p>The city&#39;s police force would rather you didn&#39;t.</p>","0.00","0.13","0.23","0.11","0.11","0.11","0.00","1","2"
"2552","/new-york/story/bedford-stuyvesant/bed-stuy/affordable-tech-camp-teaches-bed-stuy-kids-about-social-issues","2015-09-06","109","affordable-tech-camp-teaches-bed-stuy-kids-about-social-issues","412437","Affordable Tech Camp Teaches Bed-Stuy Kids About Social Issues","<p>At the DIVAS for Social Justice STEAM Camp, kids make robots and think about their neighborhood.</p>
","0.00","0.00","0.01","0.09","0.01","0.03","0.01","-1","7"
"2553","/new-york/story/bedford-stuyvesant/bed-stuy/brooklyn-nonprofit-board-members-stole-cash-evicted-families-ag-says","2015-09-06","163","brooklyn-nonprofit-board-members-stole-cash-evicted-families-ag-says","605834","Brooklyn Nonprofit Board Members Stole Cash and Evicted Families, AG Says","<p>Members allegedly stole thousands of dollars from a charity and attempted illegal property sales.</p>","0.00","0.12","0.00","0.00","0.00","0.68","0.00","-1","5"
"2554","/new-york/story/bedford-stuyvesant/bed-stuy/councilman-secures-25-million-save-popular-bed-stuy-pool","2015-09-06","193","councilman-secures-25-million-save-popular-bed-stuy-pool","605924","Councilman Secures $2.5 Million to Save Popular Bed-Stuy Pool ","<p>Previous city plans proposed eliminating the swimming pool at Jesse Owens due to lack of funding.</p><p>&nbsp;</p>","0.00","0.23","0.00","0.00","0.00","0.12","0.00","1","1"
"2555","/new-york/story/bedford-stuyvesant/bed-stuy/video-man-takes-risky-leap-across-g-train-tracks","2015-09-06","119","video-man-takes-risky-leap-across-g-train-tracks","605480","VIDEO: Man Takes Risky Leap Across G Train Tracks  ","<p>A video posted on Facebook shows a young man jumping across the subway tracks in Bed-Stuy.</p>","0.00","0.00","0.00","0.34","0.00","0.15","0.00","-1","7"
"2556","/new-york/story/chelsea-hells-kitchen/chelsea/cabbie-ordered-pay-lesbian-couple-10k-for-telling-them-stop-kissing","2015-09-06","9048","cabbie-ordered-pay-lesbian-couple-10k-for-telling-them-stop-kissing","605554","Cabbie Ordered to Pay Lesbian Couple $10K for Telling Them to Stop Kissing","<p>Taxi driver Mohammed Dahbi told the couple to stop kissing or get out of his cab, a decision says.</p>","0.00","0.08","0.04","0.00","0.08","0.02","0.02","-1","7"
"2557","/new-york/story/chelsea-hells-kitchen/chelsea/join-comedy-threesome-pee-wees-playhouse-for-adults","2015-09-06","213","join-comedy-threesome-pee-wees-playhouse-for-adults","605630","Join a Comedy Threesome in a 'Pee-wee's Playhouse for Adults'","<p>Two married comedians will choose &quot;a third&quot; to join them onstage at UCB.</p>","0.00","0.09","0.00","0.00","0.09","0.00","0.00","0","7"
"2558","/new-york/story/chelsea-hells-kitchen/chelsea/massive-world-of-beer-open-chelsea","2015-09-06","107","massive-world-of-beer-open-chelsea","605528","Massive 'World of Beer' to Open in Chelsea ","<p>The bar will offer 50 taps with a rotating selection.</p>","0.00","0.14","0.00","0.00","0.00","0.00","0.00","1","1"
"2559","/new-york/story/crown-heights-prospect-heights-prospect-lefferts-gardens/crown-heights/crown-heights-community-board-backs-land-use-changes-for-manufacturing-zone","2015-09-06","210","crown-heights-community-board-backs-land-use-changes-for-manufacturing-zone","605879","Crown Heights Community Board Backs Land Use Changes for Manufacturing Zone","<p>Brooklyn&#39;s CB8 approved a rezoning resolution to increase density and building heights on Thursday.</p>","0.17","0.00","0.00","0.00","0.00","0.00","0.00","0","0"
"2560","/new-york/story/downtown/financial-district/george-clooneys-money-monster-set-film-on-wall-street","2015-09-06","179","george-clooneys-money-monster-set-film-on-wall-street","595944","George Clooney's 'Money Monster' Set to Film on Wall Street","<p>The movie, also starring Julia Roberts, will shoot in the Financial District starting April 8.</p>","0.17","0.00","0.00","0.00","0.00","0.00","0.00","0","0"
"2561","/new-york/story/downtown/financial-district/map-where-youll-find-dwindling-affordable-apts-lower-manhattan","2015-09-06","305","map-where-youll-find-dwindling-affordable-apts-lower-manhattan","605779","MAP: Where You'll Find the Dwindling Affordable Apts in Lower Manhattan","<p>Affordable rentals have decreased Downtown by more 20 percent over the past four years.</p>","0.00","0.00","0.15","0.00","0.03","0.00","0.00","-1","7"
"2562","/new-york/story/downtown/financial-district/wall-street-pizzeria-cooks-up-50-black-truffle-laden-personal-pie","2015-09-06","169","wall-street-pizzeria-cooks-up-50-black-truffle-laden-personal-pie","605832","Wall Street Pizzeria Cooks Up $50 Black Truffle-Laden Personal Pie","<p>Neapolitan Express&#39;&nbsp;Wall Steet location is offering a special personal pie for the Wall Street crowd.</p>","0.00","0.06","0.14","0.18","0.03","0.10","0.06","-1","3"
"2563","/new-york/story/downtown/tribeca/1500-pre-schoolers-compete-for-325-elite-gt-seats","2015-09-06","124","1500-pre-schoolers-compete-for-325-elite-gt-seats","604616","1,500 Pre-Schoolers To Compete for 325 Elite G&T Seats","<p>Only 10 percent of 4-year-old test takers qualified for the top G&amp;T programs; 23 percent will get in.</p>","0.00","0.03","0.60","0.60","0.00","0.02","0.02","-1","7"
"2564","/new-york/story/downtown/tribeca/harvey-weinstein-will-not-face-charges-alleged-grope-of-italian-model","2015-09-06","955","harvey-weinstein-will-not-face-charges-alleged-grope-of-italian-model","605948","Harvey Weinstein Will Not Face Charges in Alleged Grope of Italian Model ","<p>Manhattan DA says not enough evidence to charge the movie mogul with groping dark-haired beauty.</p>","0.00","0.75","0.09","0.04","0.04","0.04","0.02","-1","1"
"2565","/new-york/story/east-village-lower-east-side/east-village/small-biz-crawl-support-east-village-shops-affected-by-gas-explosion","2015-09-06","156","small-biz-crawl-support-east-village-shops-affected-by-gas-explosion","605108","'Small Biz Crawl' to Support East Village Shops Affected by Gas Explosion","<p>An event organized by #SaveNYC will hit up local businesses affected by the March 26 explosion.</p>","0.00","0.06","0.18","0.06","0.18","0.00","0.18","-1","7"
"2566","/new-york/story/east-village-lower-east-side/east-village/teen-opens-fire-on-east-village-crowd-police-say","2015-09-06","548","teen-opens-fire-on-east-village-crowd-police-say","605438","Teen Opens Fire on East Village Crowd, Police Say","<p>Frank Maldonado shot at a group of people near the Riis Houses on Monday, police said.</p>","0.00","0.15","0.11","0.11","0.04","0.11","0.09","-1","1"
"2568","/new-york/story/forest-hills-rego-park-jamaica/jamaica/woman-struck-injured-by-mta-bus-queens-mta-says","2015-09-06","273","woman-struck-injured-by-mta-bus-queens-mta-says","606030","Woman Struck And Injured by MTA Bus in Queens, MTA Says","<p>The woman walked out into traffic between two cars, MTA officials said Friday afternoon.</p>","0.00","0.04","0.45","0.00","0.00","0.00","0.14","-1","2"
"2569","/new-york/story/fort-greene-dumbo/clinton-hill/chipotle-coming-myrtle-avenue-clinton-hill","2015-09-06","247","chipotle-coming-myrtle-avenue-clinton-hill","605629","Chipotle Coming to Myrtle Avenue in Clinton Hill","<p>Chipotle will open next to Starbucks at 394 Myrtle Ave.</p>","0.17","0.00","0.00","0.00","0.00","0.00","0.00","0","0"
"2570","/new-york/story/fort-greene-dumbo/fort-greene/drone-scaring-dogs-fort-greene-park-pup-owners-say","2015-09-06","529","drone-scaring-dogs-fort-greene-park-pup-owners-say","604797","Drone Scaring Dogs in Fort Greene Park, Pup Owners Say","<p>A drone is causing Fort Greene Park dogs to cower and bark, pet owners say.</p>","0.17","0.00","0.00","0.00","0.00","0.00","0.00","0","0"
"2571","/new-york/story/greenwich-village-soho/greenwich-village/man-pulls-gun-on-woman-village-demands-she-take-him-home-nypd","2015-09-06","195","man-pulls-gun-on-woman-village-demands-she-take-him-home-nypd","605684","Man Pulls Gun on Woman in Village, Demands She Take Him Home: NYPD","<p>A man followed a 24-year-old woman into an elevator in a building on Fifth Avenue, police said.</p>","0.00","0.00","0.00","0.00","0.03","0.00","0.00","-1","7"
"2572","/new-york/story/harlem/central-harlem/get-harlem-one-bedroom-with-private-balcony-gym-for-675","2015-09-06","3038","get-harlem-one-bedroom-with-private-balcony-gym-for-675","605711","Get a Harlem One-Bedroom With Private Balcony and Gym For $675","<p>The city&#39;s housing lottery is accepting applications.</p>","0.00","0.23","0.00","0.00","0.00","0.02","0.02","1","1"
"2573","/new-york/story/harlem/central-harlem/video-craigslist-seller-robbed-at-gunpoint-by-would-be-buyers-police-say","2015-09-06","206","video-craigslist-seller-robbed-at-gunpoint-by-would-be-buyers-police-say","605805","VIDEO: Craigslist Seller Robbed at Gunpoint by Would-Be Buyers, Police Say","<p>They stole his MacBook Pro, iPhone and $50 in Harlem, police said.</p>","0.17","0.00","0.00","0.00","0.00","0.00","0.00","0","0"
"2575","/new-york/story/harlem/east-harlem/74-year-old-woman-found-dead-with-cut-across-head-police-say","2015-09-06","154","74-year-old-woman-found-dead-with-cut-across-head-police-say","605800","74-Year-Old Woman Found Dead With Cut Across Head, Police Say","<p>Juana Garcia was found dead inside the Wilson Houses, police said.</p>","0.00","0.05","0.75","0.02","0.01","0.00","0.03","-1","2"
"2576","/new-york/story/harlem/east-harlem/heres-your-chance-get-3-bedroom-for-750-east-harlem","2015-09-06","656","heres-your-chance-get-3-bedroom-for-750-east-harlem","553685","Here's Your Chance to Get a 3-Bedroom for $750 in East Harlem","<p>The city is accepting applications for affordable units in Yomo Toro Apartments on East 104th Street.</p>","0.00","0.23","0.00","0.00","0.00","0.02","0.08","1","1"
